Date,Close,Open
2023-09-14,63.59000015258789,56.099998474121094
2023-09-15,60.75,68.62999725341797
2023-09-18,58.0,57.95000076293945
2023-09-19,55.16999816894531,56.25
2023-09-20,52.90999984741211,55.16999816894531
2023-09-21,52.15999984741211,51.779998779296875
2023-09-22,51.31999969482422,52.900001525878906
2023-09-25,54.439998626708984,51.119998931884766
2023-09-26,53.52000045776367,53.93000030517578
2023-09-27,52.9900016784668,54.400001525878906
2023-09-28,55.4900016784668,53.5
2023-09-29,53.52000045776367,56.209999084472656
2023-10-02,52.2599983215332,53.474998474121094
2023-10-03,51.56999969482422,51.959999084472656
2023-10-04,53.459999084472656,51.970001220703125
2023-10-05,52.5099983215332,53.900001525878906
2023-10-06,54.08000183105469,52.720001220703125
2023-10-09,54.25,54.31999969482422
2023-10-10,55.709999084472656,55.2400016784668
2023-10-11,54.68000030517578,56.16999816894531
2023-10-12,51.849998474121094,54.75
2023-10-13,50.779998779296875,52.5
2023-10-16,52.09000015258789,51.040000915527344
2023-10-17,52.290000915527344,51.0
2023-10-18,51.900001525878906,52.279998779296875
2023-10-19,49.7400016784668,52.0
2023-10-20,47.869998931884766,49.7400016784668
2023-10-23,50.209999084472656,47.220001220703125
2023-10-24,52.369998931884766,52.0
2023-10-25,49.439998626708984,52.70000076293945
2023-10-26,50.16999816894531,50.060001373291016
2023-10-27,49.09000015258789,51.2599983215332
2023-10-30,47.900001525878906,49.5099983215332
2023-10-31,49.290000915527344,47.900001525878906
2023-11-01,50.52000045776367,49.61000061035156
2023-11-02,52.81999969482422,51.400001525878906
2023-11-03,53.4900016784668,52.81999969482422
2023-11-06,53.099998474121094,53.97999954223633
2023-11-07,55.27000045776367,53.45000076293945
2023-11-08,54.400001525878906,55.27000045776367
2023-11-09,51.58000183105469,51.0
2023-11-10,52.27000045776367,52.0
2023-11-13,51.689998626708984,52.20000076293945
2023-11-14,53.43000030517578,53.0
2023-11-15,55.43000030517578,54.400001525878906
2023-11-16,54.22999954223633,55.5099983215332
2023-11-17,54.9900016784668,55.11000061035156
2023-11-20,58.68000030517578,55.349998474121094
2023-11-21,58.65999984741211,58.0
2023-11-22,61.7599983215332,59.0
2023-11-24,63.880001068115234,61.5
2023-11-27,61.0,63.04999923706055
2023-11-28,61.91999816894531,60.84000015258789
2023-11-29,62.209999084472656,62.52000045776367
2023-11-30,61.5,62.58000183105469
2023-12-01,63.900001525878906,61.5099983215332
2023-12-04,61.93000030517578,63.900001525878906
2023-12-05,63.59000015258789,61.72999954223633
2023-12-06,61.060001373291016,64.3499984741211
2023-12-07,62.439998626708984,61.52000045776367
2023-12-08,67.2300033569336,62.439998626708984
2023-12-11,64.88999938964844,67.26000213623047
2023-12-12,64.70999908447266,65.0
2023-12-13,65.61000061035156,65.41000366210938
2023-12-14,70.73500061035156,66.5199966430664
2023-12-15,71.02999877929688,70.5
2023-12-18,68.87000274658203,69.95999908447266
2023-12-19,69.43000030517578,69.2300033569336
2023-12-20,68.4000015258789,69.5
2023-12-21,71.19999694824219,70.0
2023-12-22,72.29000091552734,72.0
2023-12-26,73.41000366210938,73.2699966430664
2023-12-27,74.25,74.5
2023-12-28,77.47000122070312,74.79000091552734
2023-12-29,75.1449966430664,78.36000061035156
2024-01-02,68.91999816894531,73.5
2024-01-03,67.91000366210938,67.06999969482422
2024-01-04,68.38999938964844,68.98999786376953
2024-01-05,67.05000305175781,69.12000274658203
2024-01-08,72.83999633789062,67.76000213623047
2024-01-09,71.87999725341797,72.80000305175781
2024-01-10,70.7699966430664,73.0
2024-01-11,69.7699966430664,71.66999816894531
2024-01-12,70.0,70.8499984741211
2024-01-16,68.4800033569336,70.0
2024-01-17,69.86000061035156,68.0
2024-01-18,74.2300033569336,72.0
2024-01-19,78.58000183105469,75.06999969482422
2024-01-22,77.11000061035156,78.58000183105469
2024-01-23,76.3499984741211,77.0
2024-01-24,75.73999786376953,77.19999694824219
2024-01-25,73.91000366210938,76.48999786376953
2024-01-26,71.16999816894531,73.13999938964844
2024-01-29,72.93000030517578,72.0
2024-01-30,71.97000122070312,73.49800109863281
2024-01-31,70.66999816894531,70.66000366210938
2024-02-01,70.5199966430664,71.87000274658203
2024-02-02,71.0,71.0999984741211
2024-02-05,73.2699966430664,71.98999786376953
2024-02-06,72.9800033569336,75.0
2024-02-07,77.01000213623047,73.06999969482422
2024-02-08,113.88999938964844,94.41000366210938
2024-02-09,115.20999908447266,105.98999786376953
2024-02-12,148.97000122070312,120.16000366210938
2024-02-13,119.9800033569336,128.1199951171875
2024-02-14,126.4000015258789,133.80999755859375
2024-02-15,133.67999267578125,131.0
2024-02-16,128.33999633789062,129.5
2024-02-20,121.7699966430664,123.77999877929688
2024-02-21,123.38999938964844,117.76000213623047
2024-02-22,128.52999877929688,132.8699951171875
2024-02-23,133.33999633789062,129.09500122070312
2024-02-26,146.1999969482422,139.0
2024-02-27,137.9499969482422,144.90499877929688
